"fecha","estacion","provincia","temperatura_maxima","hora_temperatura_maxima","temperatura_minima","hora_temperatura_minima","temperatura_media","racha_viento","hora_racha_viento","velocidad_maxima_viento","hora_velocidad_maxima_viento","precipitacion_total","precipitacion_0_a_6","precipitacion_6_a_12","precipitacion_12_a_18","precipitacion_18_a_24"
"2019-04-29","Burela","Lugo",16.6,"15:20",9.3,"07:30",13.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Lugo Aeropuerto","Lugo",25.7,"17:30",5.1,"07:40",15.4,27.0,"18:20",13.0,"18:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","O Páramo","Lugo",26.6,"16:50",6.5,"08:30",16.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Becerreá","Lugo",20.2,"17:20",11.3,"02:10",15.8,30.0,"20:30",15.0,"20:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","O Saviñao","Lugo",24.6,"17:10",7.3,"08:30",16.0,NULL,NULL,12.0,"18:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Folgoso do Courel","Lugo",24.6,"17:50",7.7,"07:20",16.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Monforte de Lemos","Lugo",27.9,"16:10",6.4,"07:40",17.1,27.0,"18:50",12.0,"18:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Puerto de Navacerrada","Madrid",16.8,"14:40",7.6,"06:20",12.2,28.0,"14:10",14.0,"23:59",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Aranjuez","Madrid",27.0,"17:10",7.8,"07:50",17.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Rascafría","Madrid",22.5,"16:10",2.5,"07:10",12.5,24.0,"17:30",10.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Somosierra","Madrid",19.2,"17:40",5.8,"07:20",12.5,23.0,"17:10",8.0,"13:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Sebastián de Los Reyes","Madrid",25.9,"16:20",11.9,"07:20",18.9,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Madrid, El Goloso","Madrid",23.8,"14:50",10.2,"07:50",17.0,18.0,"02:00",9.0,"01:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Madrid Aeropuerto","Madrid",25.7,"16:20",9.9,"07:50",17.8,18.0,"02:20",13.0,"05:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alcala de Henares","Madrid",25.9,"15:30",9.2,"07:20",17.5,22.0,"06:30",15.0,"06:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Arganda del Rey","Madrid",26.6,"18:40",11.6,"07:30",19.1,28.0,"16:00",11.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Colmenar Viejo","Madrid",22.2,"18:30",10.7,"06:20",16.5,26.0,"02:20",15.0,"02:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Madrid, Ciudad Universitaria","Madrid",25.8,"16:00",11.3,"08:00",18.5,29.0,"02:00",19.0,"01:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pozuelo de Alarcón","Madrid",26.2,"17:00",11.4,"01:20",18.8,NULL,NULL,NULL,NULL,0.6,0.0,0.0,0.0,0.6
"2019-04-29","Madrid, Retiro","Madrid",25.7,"16:00",12.7,"07:30",19.2,27.0,"02:50",15.0,"02:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tielmes","Madrid",25.9,"15:20",8.8,"07:00",17.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Puerto Alto del León","Madrid",18.0,"17:10",8.4,"03:40",13.2,36.0,"16:00",21.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alpedrete","Madrid",26.1,"18:40",9.9,"06:40",18.0,24.0,"17:50",13.0,"20:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Torrelodones","Madrid",25.2,"18:30",9.1,"07:10",17.2,26.0,"03:00",12.0,"04:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Rozas de Puerto Real","Madrid",22.9,"17:00",10.3,"04:50",16.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Robledo de Chavela","Madrid",24.3,"17:10",9.4,"07:10",16.8,23.0,"18:20",14.0,"19:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valdemorillo","Madrid",24.3,"19:30",11.2,"07:40",17.7,28.0,"19:30",13.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villanueva de la Cañada","Madrid",26.8,"16:40",11.3,"06:50",19.0,27.0,"16:50",17.0,"03:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ronda Instituto","Málaga",23.1,"16:40",13.0,"06:30",18.1,38.0,"12:40",15.0,"11:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cortes de la Frontera","Málaga",22.6,"13:40",8.6,"07:10",15.6,22.0,"15:50",7.0,"13:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alpandeire","Málaga",23.8,"19:40",12.4,"23:59",18.1,28.0,"01:50",16.0,"07:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Gaucín","Málaga",22.0,"16:30",12.1,"07:10",17.1,24.0,"00:20",11.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Estepona","Málaga",22.4,"15:30",15.9,"23:59",19.1,27.0,"00:10",18.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Benahavís","Málaga",20.1,"12:40",11.2,"06:40",15.7,25.0,"15:20",12.0,"15:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Marbella, Puerto","Málaga",21.0,"19:00",13.8,"07:40",17.4,26.0,"00:20",21.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Marbella","Málaga",20.8,"16:30",15.5,"05:30",18.1,30.0,"17:10",25.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuengirola","Málaga",21.5,"16:30",14.8,"07:50",18.2,17.0,"04:00",10.0,"00:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Torremolinos","Málaga",22.2,"12:50",12.8,"07:20",17.5,18.0,"14:40",8.0,"13:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Antequera","Málaga",23.2,"16:40",13.9,"06:40",18.6,40.0,"01:40",18.0,"17:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Álora","Málaga",24.1,"17:10",10.8,"07:40",17.5,35.0,"12:50",25.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Coín","Málaga",25.6,"16:20",11.9,"06:40",18.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Málaga Aeropuerto","Málaga",23.2,"14:40",10.7,"07:30",17.0,28.0,"16:50",20.0,"04:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Málaga, Centro Meteorológico","Málaga",24.2,"12:50",11.4,"07:00",17.8,26.0,"13:10",15.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Málaga, Puerto","Málaga",21.6,"15:40",14.6,"07:30",18.1,20.0,"13:20",12.0,"13:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Málaga","Málaga",20.5,"11:00",14.7,"07:30",17.6,22.0,"13:10",13.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Rincón de la Victoria","Málaga",25.2,"15:10",14.4,"06:30",19.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vélez-Málaga","Málaga",23.8,"16:10",12.2,"05:40",18.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Algarrobo","Málaga",22.2,"13:10",12.3,"07:30",17.3,26.0,"16:30",16.0,"16:20",NULL,NULL,NULL,NULL,NULL
"2019-04-29","Nerja","Málaga",21.5,"13:50",13.7,"05:20",17.6,22.0,"13:40",10.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuente de Piedra","Málaga",24.2,"16:30",12.3,"06:30",18.3,36.0,"14:20",27.0,"11:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Melilla","Melilla",19.6,"13:50",14.7,"06:40",17.2,26.0,"15:50",16.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Águilas","Murcia",21.8,"11:10",13.6,"03:30",17.7,33.0,"15:10",21.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Mazarrón","Murcia",24.0,"13:10",13.4,"03:40",18.7,35.0,"15:10",25.0,"15:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cartagena","Murcia",20.8,"15:40",9.8,"07:10",15.3,32.0,"11:00",15.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuente Álamo de Murcia","Murcia",21.6,"14:40",10.3,"07:20",16.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Torre-Pacheco","Murcia",21.2,"14:00",9.0,"07:10",15.1,24.0,"15:50",11.0,"11:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Javier Aeropuerto","Murcia",20.4,"13:00",10.3,"06:50",15.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Moratalla","Murcia",20.8,"14:40",8.0,"06:20",14.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Caravaca de La Cruz","Murcia",23.0,"16:10",6.3,"07:20",14.7,21.0,"18:50",13.0,"00:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Calasparra","Murcia",22.3,"17:10",9.2,"07:10",15.7,34.0,"18:30",21.0,"18:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Jumilla","Murcia",23.1,"15:10",6.4,"07:30",14.8,24.0,"14:00",13.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cieza","Murcia",21.7,"15:10",7.3,"07:50",14.5,35.0,"16:30",21.0,"19:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Archena","Murcia",23.3,"15:20",9.1,"07:20",16.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Mula","Murcia",22.1,"15:00",8.6,"06:50",15.4,31.0,"16:50",19.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Murcia","Murcia",22.9,"15:00",11.2,"07:00",17.0,38.0,"17:10",22.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Caravaca de La Cruz, Los Royos","Murcia",19.6,"15:40",4.8,"07:20",12.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Lorca, Zarcilla de Ramos","Murcia",21.4,"15:30",7.3,"05:20",14.3,31.0,"16:20",18.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Lorca","Murcia",23.9,"15:00",9.8,"07:00",16.8,20.0,"15:20",8.0,"23:59",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Puerto Lumbreras","Murcia",23.2,"15:10",11.3,"06:50",17.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alhama de Murcia","Murcia",24.0,"15:40",7.8,"06:40",15.9,24.0,"15:40",12.0,"18:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Molina de Segura","Murcia",22.7,"15:30",8.3,"07:40",15.5,32.0,"14:50",19.0,"17:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Abanilla","Murcia",21.7,"15:10",8.7,"05:50",15.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Yecla","Murcia",23.0,"16:10",6.5,"05:50",14.8,30.0,"16:10",17.0,"19:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Baztan, Irurita","Navarra",21.1,"15:20",4.4,"02:50",12.8,20.0,"16:10",11.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Bera","Navarra",19.8,"15:50",5.5,"02:00",12.6,26.0,"14:50",12.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Areso","Navarra",18.7,"15:00",2.9,"06:50",10.8,19.0,"15:10",8.0,"15:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Los Arcos","Navarra",23.9,"17:20",5.1,"07:20",14.5,31.0,"17:30",15.0,"21:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Isaba/Izaba","Navarra",19.9,"14:30",3.0,"06:20",11.4,43.0,"17:00",31.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Oroz-Betelu/Orotz-Betelu","Navarra",18.6,"15:50",5.8,"05:20",12.2,42.0,"21:20",18.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Roncesvalles","Navarra",12.5,"16:30",4.0,"06:00",8.3,37.0,"10:40",21.0,"10:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Navascués/Nabaskoze","Navarra",22.6,"16:40",0.7,"07:00",11.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cáseda","Navarra",23.1,"16:50",5.3,"07:20",14.2,27.0,"16:20",14.0,"18:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Olite/Erriberri","Navarra",22.2,"17:10",7.6,"04:30",14.9,30.0,"15:30",17.0,"03:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Esteribar, Eugui","Navarra",18.2,"15:50",3.3,"07:40",10.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Monreal/Elo","Navarra",20.0,"16:10",4.6,"06:40",12.3,40.0,"19:30",26.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pamplona Aeropuerto","Navarra",21.3,"15:20",3.6,"07:10",12.4,35.0,"19:10",24.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Aranguren, Ilundain","Navarra",20.5,"16:20",3.3,"04:50",11.9,27.0,"15:10",16.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Irurtzun","Navarra",21.5,"16:10",3.7,"06:40",12.6,32.0,"18:50",14.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Larraga","Navarra",22.7,"17:10",5.2,"05:50",14.0,33.0,"19:30",22.0,"20:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Bardenas Reales, Base Aérea","Navarra",24.8,"16:50",8.1,"07:50",16.4,46.0,"04:30",34.0,"04:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Monteagudo","Navarra",22.9,"18:50",7.4,"04:20",15.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tudela","Navarra",24.1,"18:50",8.7,"07:50",16.4,31.0,"00:50",13.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Luzaide/Valcarlos","Navarra",17.5,"16:10",5.2,"04:50",11.3,31.0,"17:00",15.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","O Barco de Valdeorras","Ourense",28.0,"18:40",9.2,"07:50",18.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","A Pobra de Trives","Ourense",23.8,"16:00",6.8,"06:20",15.3,30.0,"17:20",14.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Chandrexa de Queixa","Ourense",22.4,"15:20",6.0,"07:00",14.2,24.0,"16:40",12.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ourense","Ourense",28.8,"16:30",8.9,"08:10",18.8,27.0,"18:20",12.0,"18:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Beariz","Ourense",25.0,"15:40",4.2,"08:10",14.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Carballiño, O","Ourense",27.0,"16:30",8.1,"07:50",17.6,23.0,"17:40",10.0,"20:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ribadavia","Ourense",29.2,"17:50",9.2,"07:40",19.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Allariz","Ourense",25.7,"16:40",7.4,"07:00",16.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Xinzo de Limia","Ourense",24.1,"17:20",4.1,"07:40",14.1,25.0,"18:10",14.0,"17:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Muiños","Ourense",22.8,"16:20",7.7,"07:40",15.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","A Gudiña","Ourense",23.4,"17:50",11.1,"04:40",17.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Verín","Ourense",27.6,"16:30",5.3,"07:10",16.5,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Aguilar de Campoo","Palencia",20.5,"15:50",2.4,"07:30",11.5,35.0,"19:30",16.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villaeles de Valdavia","Palencia",22.4,"16:30",3.7,"07:20",13.0,25.0,"20:20",14.0,"21:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Velilla del Río Carrión, Camporredondo de Alba","Palencia",18.7,"16:00",5.7,"03:30",12.2,30.0,"12:40",18.0,"13:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Carrión de los Condes","Palencia",23.6,"18:50",6.7,"06:20",15.2,24.0,"22:30",13.0,"21:50",0.4,0.0,0.0,0.0,0.4
"2019-04-29","Autilla del Pino","Palencia",24.5,"18:40",4.6,"08:00",14.5,40.0,"22:50",22.0,"22:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Palencia","Palencia",23.8,"19:00",4.2,"07:30",14.0,29.0,"22:50",10.0,"22:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Santervás de la Vega, Villapún","Palencia",21.5,"18:20",4.7,"07:00",13.1,24.0,"16:10",14.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Silleda","Pontevedra",24.9,"18:10",10.4,"05:30",17.6,28.0,"16:10",16.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","A Estrada","Pontevedra",24.2,"17:00",9.4,"07:50",16.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","VilagarcÍa de Arousa","Pontevedra",20.5,"17:20",10.4,"06:50",15.4,27.0,"15:40",15.0,"15:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pontevedra","Pontevedra",18.6,"14:30",10.9,"07:20",14.8,30.0,"17:50",17.0,"17:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","A Lama","Pontevedra",22.5,"14:30",7.5,"07:30",15.0,24.0,"14:40",16.0,"15:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vigo Aeropuerto","Pontevedra",19.4,"14:10",11.1,"07:20",15.3,35.0,"15:10",26.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vigo","Pontevedra",17.8,"14:20",11.3,"08:20",14.5,24.0,"16:30",10.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","A Cañiza","Pontevedra",23.3,"16:00",10.4,"23:59",16.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ponteareas, Canedo","Pontevedra",25.1,"14:20",9.2,"07:50",17.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","O Rosal","Pontevedra",24.8,"16:10",9.0,"07:30",16.9,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Covatilla, estación de esquí","Salamanca",14.8,"14:50",5.5,"01:40",10.2,32.0,"14:20",19.0,"00:10",1.4,0.0,0.0,0.0,1.4
"2019-04-29","Pedrosillo de Los Aires","Salamanca",23.2,"16:50",3.9,"07:20",13.6,23.0,"17:30",13.0,"18:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pedraza de Alba","Salamanca",23.0,"18:20",4.4,"07:40",13.7,19.0,"14:30",10.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Salamanca Aeropuerto","Salamanca",24.6,"17:10",5.8,"07:30",15.2,26.0,"14:10",12.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Salamanca","Salamanca",25.4,"18:00",8.3,"08:00",16.8,20.0,"19:40",10.0,"20:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Barbadillo","Salamanca",23.5,"17:30",4.2,"07:40",13.8,24.0,"18:20",14.0,"18:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ledesma","Salamanca",23.1,"16:50",7.1,"03:20",15.1,39.0,"08:00",26.0,"07:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villarino de los Aires","Salamanca",25.3,"16:00",7.6,"07:30",16.4,24.0,"17:40",15.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Boadilla Fuente San Esteban","Salamanca",22.6,"17:50",5.9,"07:20",14.3,22.0,"17:40",13.0,"09:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vitigudino","Salamanca",24.8,"17:10",8.7,"07:40",16.7,24.0,"07:50",17.0,"09:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","El Maíllo","Salamanca",21.2,"16:10",9.3,"02:50",15.3,28.0,"17:20",19.0,"04:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Bañobárez","Salamanca",22.9,"17:10",8.7,"07:50",15.8,17.0,"18:00",13.0,"06:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Navasfrías","Salamanca",22.9,"19:10",3.5,"07:20",13.2,20.0,"17:10",10.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","El Bodón Base Aérea","Salamanca",23.1,"16:50",6.4,"07:50",14.8,26.0,"16:30",18.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Saelices El Chico","Salamanca",25.1,"15:50",6.9,"07:40",16.0,28.0,"16:20",13.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fresno de Cantespino","Segovia",20.7,"17:10",1.6,"06:50",11.2,25.0,"15:30",15.0,"18:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Aldeanueva de Serrezuela","Segovia",20.1,"17:40",9.5,"00:40",14.8,24.0,"17:50",16.0,"18:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Pinilla, estación de esquí","Segovia",15.8,"17:10",5.2,"04:20",10.5,39.0,"17:40",19.0,"12:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pedraza","Segovia",21.0,"16:30",6.0,"06:50",13.5,25.0,"16:20",16.0,"18:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cuéllar","Segovia",25.4,"17:30",1.0,"05:40",13.2,24.0,"14:20",12.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Segovia","Segovia",21.8,"16:10",7.9,"07:40",14.8,23.0,"14:00",12.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Rafael","Segovia",20.7,"16:20",5.7,"08:00",13.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Miguelañez","Segovia",23.2,"19:20",4.6,"06:20",13.9,29.0,"14:50",13.0,"19:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Roda de Andalucía","Sevilla",26.1,"16:40",9.9,"07:40",18.0,34.0,"14:20",20.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Lora de Estepa","Sevilla",25.6,"16:30",14.9,"08:00",20.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Écija","Sevilla",28.2,"17:50",9.7,"06:30",19.0,24.0,"15:50",16.0,"23:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Puebla de los Infantes","Sevilla",28.6,"18:10",6.8,"07:30",17.7,20.0,"15:20",13.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuentes de Andalucía","Sevilla",29.5,"17:30",12.5,"07:10",21.0,30.0,"12:20",17.0,"12:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Carmona","Sevilla",30.5,"18:50",11.9,"07:20",21.2,30.0,"11:30",21.0,"11:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cazalla de la Sierra","Sevilla",25.9,"17:50",8.5,"07:30",17.2,24.0,"14:20",10.0,"12:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Guadalcanal","Sevilla",25.9,"18:00",12.4,"07:50",19.1,24.0,"13:40",12.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Almadén de la Plata","Sevilla",27.1,"18:00",12.0,"07:00",19.6,32.0,"15:20",12.0,"11:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sevilla Aeropuerto","Sevilla",30.3,"17:40",11.6,"07:30",20.9,24.0,"21:30",18.0,"21:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tomares, Zaudín","Sevilla",30.5,"18:50",12.8,"07:10",21.7,23.0,"20:30",14.0,"20:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sevilla, Tablada","Sevilla",30.9,"17:10",13.1,"07:50",22.0,21.0,"00:20",10.0,"20:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Morón de la Frontera","Sevilla",28.9,"18:40",8.3,"07:10",18.6,21.0,"20:50",11.0,"21:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Carrión de los Céspedes","Sevilla",30.2,"17:50",9.7,"07:10",20.0,26.0,"19:10",17.0,"19:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Las Cabezas de San Juan","Sevilla",30.0,"18:00",10.4,"07:50",20.2,23.0,"19:20",15.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Osuna","Sevilla",26.9,"17:50",16.4,"07:30",21.6,44.0,"12:00",24.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vinuesa, Quintanarejo","Soria",20.8,"17:20",4.1,"05:10",12.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Póveda de Soria, Barriomartín","Soria",18.6,"15:10",3.6,"07:10",11.1,30.0,"14:40",15.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Soria","Soria",22.0,"16:40",4.5,"07:30",13.3,24.0,"17:20",13.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Morón de Almazán","Soria",23.7,"17:00",0.9,"07:10",12.3,24.0,"20:00",15.0,"19:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Riba de Escalote","Soria",21.5,"17:20",2.9,"07:20",12.2,33.0,"18:10",24.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ucero","Soria",22.0,"16:40",1.3,"06:00",11.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Burgo de Osma","Soria",21.9,"15:40",2.3,"06:50",12.1,38.0,"16:40",27.0,"18:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Liceras","Soria",20.3,"16:20",4.4,"07:00",12.3,33.0,"16:30",19.0,"17:40",0.0,0.0,0.0,0.0,0.0
